Crime_ID,Crime_Type,Time_of_Happening,Location,Day_of_Week,Severity,Reported_Time,Nearby_Landmark,Frequency_in_Last_30_Days
334,Domestic Violence,23:18,Delhi Cantonment,Wednesday,Minor,00:35,Mall,46
335,Human Trafficking,15:33,Delhi Cantonment,Monday,Minor,15:31,Hospital,40
336,Dowry Death,11:01,Nangloi Jat,Thursday,Moderate,06:12,Hospital,1
337,Stalking,16:54,Delhi Cantonment,Tuesday,Moderate,18:23,Park,10
338,Acid Attack,23:07,Delhi Cantonment,Wednesday,Minor,01:04,Park,36
339,Domestic Violence,08:07,Kirari Suleman Nagar,Tuesday,Minor,01:40,Park,0
340,Stalking,05:56,Burari,Sunday,Severe,17:14,Park,28
341,Eve Teasing,18:52,Hastsal,Friday,Moderate,18:35,Police Station,32
342,Honor Killing,05:22,Bhalswa Jahangir Pur,Sunday,Moderate,01:07,Hospital,46
343,Sexual Harassment,17:12,Nangloi Jat,Thursday,Moderate,21:23,Apartment Complex,19
344,Human Trafficking,19:05,Sultan Pur Majra,Tuesday,Severe,20:44,Mall,36
345,Dowry Death,10:34,Kirari Suleman Nagar,Friday,Minor,10:50,Apartment Complex,47
346,Human Trafficking,21:00,Hastsal,Wednesday,Minor,01:13,Mall,24
347,Acid Attack,20:26,Nangloi Jat,Thursday,Minor,22:31,Police Station,34
348,Sexual Harassment,04:33,Dallo Pura,Monday,Moderate,19:04,Apartment Complex,16
349,Domestic Violence,00:06,Hastsal,Thursday,Minor,18:59,Park,40
350,Sexual Harassment,19:00,Karawal Nagar,Wednesday,Minor,17:15,School,18
351,Acid Attack,14:58,Sultan Pur Majra,Monday,Moderate,05:17,Apartment Complex,19
352,Dowry Death,09:15,Mustafabad,Friday,Minor,03:18,Market,41
353,Dowry Death,09:38,Sultan Pur Majra,Friday,Severe,06:26,Market,25
354,Honor Killing,14:13,Mandoli,Thursday,Moderate,13:28,Mall,31
355,Honor Killing,17:05,Burari,Sunday,Minor,06:43,Market,16
356,Human Trafficking,07:50,Mandoli,Monday,Moderate,06:42,Market,24
357,Human Trafficking,23:48,Nangloi Jat,Tuesday,Moderate,11:13,Park,39
358,Human Trafficking,21:11,Hastsal,Saturday,Minor,00:35,Temple,27
359,Stalking,03:26,Dallo Pura,Wednesday,Severe,07:37,Apartment Complex,33
360,Human Trafficking,07:57,Dallo Pura,Thursday,Minor,14:42,Park,29
361,Eve Teasing,00:23,Kirari Suleman Nagar,Monday,Moderate,03:05,Police Station,1
362,Honor Killing,23:32,Karawal Nagar,Tuesday,Moderate,11:27,Market,41
363,Acid Attack,06:56,Mustafabad,Monday,Moderate,23:56,Mall,27
364,Domestic Violence,00:18,Burari,Thursday,Minor,06:13,Mall,14
365,Eve Teasing,02:13,Mustafabad,Wednesday,Severe,17:12,Park,20
366,Honor Killing,22:15,Sultan Pur Majra,Saturday,Moderate,17:24,Apartment Complex,15
367,Human Trafficking,17:24,Mustafabad,Sunday,Severe,02:21,School,18
368,Dowry Death,12:57,Hastsal,Thursday,Severe,07:25,Hospital,47
369,Acid Attack,10:21,Delhi Cantonment,Tuesday,Moderate,20:39,Temple,23
370,Human Trafficking,17:21,Mustafabad,Sunday,Minor,13:17,Market,18
371,Sexual Harassment,22:03,Nangloi Jat,Saturday,Minor,20:24,School,0
372,Honor Killing,05:42,Gokal Pur,Thursday,Moderate,20:15,Park,25
373,Eve Teasing,12:41,Kirari Suleman Nagar,Wednesday,Moderate,03:51,School,21
374,Stalking,14:16,Mustafabad,Friday,Moderate,07:17,School,2
375,Domestic Violence,08:05,Dallo Pura,Friday,Minor,03:23,Hospital,8
376,Eve Teasing,02:23,Kirari Suleman Nagar,Sunday,Severe,06:42,School,49
377,Domestic Violence,11:04,Karawal Nagar,Saturday,Severe,10:18,Police Station,50
378,Honor Killing,19:24,Kirari Suleman Nagar,Tuesday,Severe,12:16,School,35
379,Acid Attack,12:15,Gokal Pur,Thursday,Minor,14:58,Apartment Complex,13
380,Sexual Harassment,08:39,Dallo Pura,Saturday,Moderate,05:26,School,14
381,Domestic Violence,16:17,Kirari Suleman Nagar,Tuesday,Minor,17:56,School,8
382,Honor Killing,14:00,Burari,Wednesday,Minor,17:51,Police Station,38
383,Eve Teasing,13:52,Deoli,Tuesday,Severe,18:11,Temple,3
384,Domestic Violence,00:20,Karawal Nagar,Tuesday,Minor,23:47,School,2
385,Dowry Death,07:26,Nangloi Jat,Thursday,Minor,21:24,Temple,5
386,Eve Teasing,06:24,Gokal Pur,Saturday,Minor,12:42,Apartment Complex,9
387,Eve Teasing,20:52,Karawal Nagar,Tuesday,Minor,22:45,Mall,3
388,Honor Killing,10:46,Nangloi Jat,Sunday,Minor,08:03,Apartment Complex,21
389,Sexual Harassment,17:39,Sultan Pur Majra,Tuesday,Moderate,10:35,Apartment Complex,22
390,Sexual Harassment,22:08,Kirari Suleman Nagar,Thursday,Moderate,15:06,Park,11
391,Dowry Death,20:15,Dallo Pura,Wednesday,Minor,18:03,Park,5
392,Acid Attack,13:28,Bhalswa Jahangir Pur,Sunday,Minor,19:14,Temple,47
393,Eve Teasing,01:12,Sultan Pur Majra,Sunday,Severe,08:49,Park,44
394,Eve Teasing,11:29,Deoli,Tuesday,Severe,03:23,School,27
395,Dowry Death,09:14,Bhalswa Jahangir Pur,Friday,Severe,07:29,Apartment Complex,38
396,Stalking,07:20,Dallo Pura,Thursday,Moderate,09:12,Police Station,14
397,Acid Attack,00:03,Karawal Nagar,Wednesday,Minor,12:16,Mall,23
398,Human Trafficking,03:28,Kirari Suleman Nagar,Tuesday,Minor,17:23,Police Station,2
399,Honor Killing,20:43,Dallo Pura,Sunday,Severe,00:36,Apartment Complex,48
400,Dowry Death,05:48,Mandoli,Tuesday,Minor,08:04,Mall,25
401,Dowry Death,22:00,Karawal Nagar,Friday,Severe,04:48,Mall,42
402,Stalking,10:21,Gokal Pur,Friday,Moderate,02:38,Hospital,41
403,Domestic Violence,01:24,Bhalswa Jahangir Pur,Sunday,Minor,04:00,Market,47
404,Domestic Violence,13:58,Burari,Friday,Minor,08:40,Market,9
405,Eve Teasing,00:54,Kirari Suleman Nagar,Wednesday,Severe,00:00,Park,40
406,Eve Teasing,06:27,Nangloi Jat,Sunday,Minor,21:39,School,26
407,Sexual Harassment,01:37,Nangloi Jat,Friday,Severe,02:26,Market,37
408,Sexual Harassment,23:32,Kirari Suleman Nagar,Wednesday,Minor,23:41,Mall,2
409,Human Trafficking,01:51,Bhalswa Jahangir Pur,Monday,Moderate,16:56,Mall,49
410,Eve Teasing,19:19,Sultan Pur Majra,Monday,Minor,02:38,Hospital,14
411,Honor Killing,07:35,Nangloi Jat,Monday,Severe,18:00,Police Station,7
412,Stalking,10:22,Delhi Cantonment,Saturday,Moderate,14:43,Market,18
413,Stalking,20:57,Delhi Cantonment,Friday,Minor,22:21,Mall,39
414,Acid Attack,02:06,Dallo Pura,Sunday,Moderate,14:17,School,21
415,Human Trafficking,19:28,Sultan Pur Majra,Thursday,Moderate,04:22,Market,24
416,Dowry Death,05:57,Deoli,Tuesday,Severe,19:06,School,44
417,Eve Teasing,02:46,Nangloi Jat,Sunday,Moderate,16:31,Park,6
418,Domestic Violence,11:59,Burari,Thursday,Minor,01:58,Police Station,50
419,Honor Killing,12:20,Gokal Pur,Tuesday,Severe,12:51,Police Station,23
420,Sexual Harassment,06:48,Sultan Pur Majra,Thursday,Moderate,11:04,School,48
421,Eve Teasing,16:52,Kirari Suleman Nagar,Saturday,Moderate,18:05,Mall,14
422,Eve Teasing,18:56,Mustafabad,Tuesday,Moderate,23:27,Police Station,29
423,Human Trafficking,15:56,Mandoli,Monday,Severe,22:27,School,38
424,Human Trafficking,15:42,Mandoli,Tuesday,Moderate,14:03,Police Station,17
425,Dowry Death,15:08,Kirari Suleman Nagar,Sunday,Minor,01:57,Hospital,37
426,Acid Attack,11:43,Mandoli,Saturday,Severe,13:22,Temple,44
427,Honor Killing,05:42,Mustafabad,Wednesday,Minor,18:46,Mall,43
428,Domestic Violence,00:12,Karawal Nagar,Friday,Severe,01:01,Police Station,3
429,Sexual Harassment,22:37,Dallo Pura,Monday,Severe,16:23,Park,49
430,Sexual Harassment,13:06,Delhi Cantonment,Saturday,Minor,09:02,Hospital,30
431,Human Trafficking,15:22,Gokal Pur,Sunday,Moderate,07:27,Park,36
432,Dowry Death,07:13,Deoli,Saturday,Severe,22:25,Temple,38
433,Stalking,22:30,Mandoli,Thursday,Minor,20:01,Apartment Complex,17
434,Stalking,06:03,Kirari Suleman Nagar,Wednesday,Moderate,08:29,School,4
435,Dowry Death,14:55,Bhalswa Jahangir Pur,Sunday,Moderate,09:22,Apartment Complex,33
436,Eve Teasing,02:33,Dallo Pura,Monday,Moderate,13:41,Mall,21
437,Dowry Death,13:33,Karawal Nagar,Thursday,Severe,04:12,Mall,18
438,Acid Attack,12:36,Deoli,Tuesday,Minor,18:23,Apartment Complex,28
439,Dowry Death,22:17,Mustafabad,Wednesday,Moderate,20:12,Park,20
440,Stalking,08:59,Dallo Pura,Friday,Moderate,03:23,Temple,46
441,Human Trafficking,08:40,Gokal Pur,Wednesday,Moderate,01:00,Park,30
442,Eve Teasing,10:49,Nangloi Jat,Monday,Minor,03:07,Mall,34
443,Stalking,16:00,Burari,Friday,Minor,18:25,Park,31
444,Dowry Death,16:40,Nangloi Jat,Monday,Moderate,18:09,Hospital,9
445,Sexual Harassment,22:21,Nangloi Jat,Monday,Moderate,01:56,Park,15
446,Eve Teasing,01:19,Delhi Cantonment,Saturday,Minor,00:09,Mall,46
447,Human Trafficking,04:32,Bhalswa Jahangir Pur,Wednesday,Moderate,04:46,Apartment Complex,4
448,Acid Attack,02:39,Gokal Pur,Sunday,Minor,00:35,Mall,43
449,Eve Teasing,20:21,Mustafabad,Tuesday,Minor,15:32,Market,38
450,Dowry Death,05:09,Nangloi Jat,Sunday,Minor,00:29,Temple,24
451,Eve Teasing,09:45,Sultan Pur Majra,Sunday,Severe,09:30,Market,33
452,Honor Killing,23:32,Deoli,Friday,Minor,04:27,Temple,49
453,Eve Teasing,09:16,Karawal Nagar,Saturday,Minor,08:49,Temple,7
454,Human Trafficking,15:09,Gokal Pur,Thursday,Moderate,21:38,Hospital,34
455,Honor Killing,07:39,Gokal Pur,Tuesday,Severe,05:47,Apartment Complex,32
456,Sexual Harassment,20:58,Nangloi Jat,Saturday,Severe,15:02,Hospital,24
457,Eve Teasing,07:35,Nangloi Jat,Sunday,Moderate,03:59,Temple,20
458,Honor Killing,23:12,Deoli,Tuesday,Severe,01:19,Apartment Complex,33
459,Eve Teasing,19:03,Hastsal,Saturday,Moderate,17:17,Temple,28
460,Domestic Violence,23:48,Gokal Pur,Sunday,Moderate,13:34,Apartment Complex,48
461,Eve Teasing,06:43,Karawal Nagar,Sunday,Severe,05:30,Police Station,50
462,Sexual Harassment,21:32,Sultan Pur Majra,Saturday,Minor,05:00,Market,10
463,Dowry Death,15:56,Sultan Pur Majra,Thursday,Severe,09:36,School,47
464,Human Trafficking,10:19,Gokal Pur,Sunday,Minor,03:47,Park,27
465,Domestic Violence,12:32,Mandoli,Thursday,Minor,10:15,Police Station,10
466,Human Trafficking,04:09,Kirari Suleman Nagar,Thursday,Minor,05:02,Market,20
467,Dowry Death,16:30,Burari,Tuesday,Severe,17:42,Hospital,15
468,Human Trafficking,12:00,Deoli,Thursday,Severe,18:24,Mall,39
469,Domestic Violence,05:30,Delhi Cantonment,Wednesday,Severe,23:02,School,50
470,Stalking,03:14,Hastsal,Tuesday,Minor,13:43,Park,38
471,Stalking,15:46,Bhalswa Jahangir Pur,Saturday,Severe,02:37,Temple,5
472,Acid Attack,11:05,Deoli,Friday,Severe,19:14,Market,46
473,Honor Killing,08:33,Dallo Pura,Friday,Severe,20:40,Police Station,5
474,Human Trafficking,20:21,Mandoli,Tuesday,Moderate,23:54,Hospital,24
475,Stalking,17:29,Deoli,Tuesday,Minor,16:25,School,40
476,Stalking,03:33,Bhalswa Jahangir Pur,Tuesday,Moderate,06:23,Mall,34
477,Stalking,12:18,Nangloi Jat,Wednesday,Moderate,06:26,School,15
478,Stalking,14:06,Deoli,Tuesday,Severe,15:13,School,16
479,Eve Teasing,12:33,Sultan Pur Majra,Sunday,Severe,21:42,Temple,45
480,Human Trafficking,20:08,Kirari Suleman Nagar,Sunday,Moderate,17:16,School,44
481,Dowry Death,15:42,Mandoli,Monday,Minor,19:48,School,19
482,Dowry Death,11:52,Mandoli,Sunday,Moderate,20:32,Mall,31
483,Honor Killing,04:52,Mustafabad,Monday,Minor,17:24,Police Station,1
484,Stalking,11:57,Hastsal,Friday,Severe,00:56,Police Station,50
485,Honor Killing,17:41,Gokal Pur,Thursday,Minor,15:34,Market,47
486,Honor Killing,05:04,Deoli,Wednesday,Moderate,04:55,Temple,33
487,Sexual Harassment,17:25,Deoli,Monday,Severe,01:29,Park,44
488,Human Trafficking,10:17,Hastsal,Wednesday,Severe,06:22,Police Station,12
489,Eve Teasing,08:51,Bhalswa Jahangir Pur,Wednesday,Severe,14:26,School,49
490,Stalking,08:30,Burari,Thursday,Severe,04:21,Apartment Complex,22
491,Eve Teasing,10:08,Dallo Pura,Wednesday,Moderate,08:45,Mall,25
492,Domestic Violence,21:52,Gokal Pur,Sunday,Minor,07:10,Hospital,12
493,Sexual Harassment,18:34,Dallo Pura,Wednesday,Minor,23:56,Mall,36
494,Stalking,10:41,Mustafabad,Wednesday,Moderate,23:26,School,40
495,Human Trafficking,02:02,Nangloi Jat,Monday,Minor,11:23,Hospital,36
496,Dowry Death,14:08,Karawal Nagar,Monday,Minor,05:29,Park,20
497,Human Trafficking,13:25,Sultan Pur Majra,Monday,Moderate,06:55,Police Station,3
498,Domestic Violence,23:45,Dallo Pura,Sunday,Severe,15:19,Market,38
499,Eve Teasing,11:09,Dallo Pura,Friday,Severe,16:03,Mall,14
500,Human Trafficking,17:48,Bhalswa Jahangir Pur,Saturday,Severe,11:49,Temple,8
501,Human Trafficking,23:49,Delhi Cantonment,Saturday,Minor,03:59,Temple,7
502,Stalking,18:58,Nangloi Jat,Wednesday,Minor,02:44,Police Station,42
503,Sexual Harassment,04:40,Gokal Pur,Wednesday,Minor,07:52,Park,17
504,Human Trafficking,17:28,Karawal Nagar,Sunday,Severe,07:59,School,25
505,Human Trafficking,09:24,Sultan Pur Majra,Tuesday,Minor,18:39,Hospital,37
506,Acid Attack,04:42,Kirari Suleman Nagar,Monday,Minor,12:44,Park,33
507,Acid Attack,01:18,Dallo Pura,Thursday,Moderate,22:53,Temple,7
508,Acid Attack,02:25,Mandoli,Saturday,Moderate,04:05,Police Station,16
509,Eve Teasing,21:13,Nangloi Jat,Tuesday,Severe,11:18,Apartment Complex,37
510,Eve Teasing,13:56,Bhalswa Jahangir Pur,Monday,Severe,12:25,Temple,2
511,Domestic Violence,15:21,Dallo Pura,Saturday,Moderate,06:05,Police Station,47
512,Human Trafficking,11:59,Delhi Cantonment,Sunday,Minor,22:01,Police Station,50
513,Eve Teasing,03:18,Hastsal,Tuesday,Moderate,05:38,School,20
514,Human Trafficking,09:58,Bhalswa Jahangir Pur,Monday,Moderate,10:16,Police Station,10
515,Sexual Harassment,10:37,Kirari Suleman Nagar,Saturday,Moderate,08:34,Mall,14
516,Domestic Violence,16:12,Bhalswa Jahangir Pur,Tuesday,Moderate,14:59,Apartment Complex,29
517,Domestic Violence,18:20,Delhi Cantonment,Saturday,Moderate,01:34,Market,16
518,Dowry Death,22:40,Kirari Suleman Nagar,Sunday,Severe,12:19,Park,14
519,Acid Attack,23:14,Hastsal,Monday,Minor,22:12,Police Station,23
520,Stalking,23:59,Kirari Suleman Nagar,Monday,Severe,20:31,Temple,15
521,Honor Killing,19:10,Mandoli,Sunday,Minor,16:13,Market,29
522,Stalking,20:04,Delhi Cantonment,Tuesday,Moderate,06:21,Police Station,10
523,Acid Attack,15:59,Kirari Suleman Nagar,Thursday,Moderate,22:55,Temple,47
524,Acid Attack,00:29,Karawal Nagar,Wednesday,Moderate,01:44,Market,18
525,Domestic Violence,19:04,Kirari Suleman Nagar,Sunday,Moderate,21:38,Mall,36
526,Stalking,15:20,Sultan Pur Majra,Tuesday,Moderate,00:51,Park,36
527,Honor Killing,08:18,Nangloi Jat,Monday,Moderate,12:16,Park,25
528,Sexual Harassment,07:30,Hastsal,Saturday,Minor,18:40,Police Station,15
529,Sexual Harassment,06:00,Nangloi Jat,Tuesday,Severe,09:06,Temple,18
530,Sexual Harassment,21:19,Kirari Suleman Nagar,Wednesday,Moderate,12:36,Park,27
531,Dowry Death,17:10,Bhalswa Jahangir Pur,Tuesday,Minor,18:52,Hospital,3
532,Sexual Harassment,03:43,Mustafabad,Thursday,Minor,04:26,Market,42
533,Honor Killing,23:14,Bhalswa Jahangir Pur,Wednesday,Minor,17:57,Temple,26
534,Acid Attack,14:43,Sultan Pur Majra,Wednesday,Moderate,20:18,Police Station,29
535,Eve Teasing,20:22,Dallo Pura,Sunday,Minor,12:46,Park,44
536,Dowry Death,08:06,Nangloi Jat,Wednesday,Minor,10:12,Temple,37
537,Sexual Harassment,09:19,Mustafabad,Tuesday,Moderate,17:08,Market,22
538,Domestic Violence,08:36,Delhi Cantonment,Friday,Severe,22:37,Temple,23
539,Acid Attack,21:54,Hastsal,Thursday,Minor,23:13,Police Station,9
540,Dowry Death,12:04,Kirari Suleman Nagar,Wednesday,Severe,19:49,Hospital,27
541,Honor Killing,05:24,Gokal Pur,Wednesday,Minor,01:17,Police Station,7
542,Honor Killing,00:37,Deoli,Thursday,Minor,03:52,Mall,9
543,Dowry Death,22:32,Sultan Pur Majra,Tuesday,Moderate,19:56,Mall,28
544,Stalking,19:14,Mandoli,Wednesday,Minor,23:21,School,1
545,Eve Teasing,10:25,Dallo Pura,Wednesday,Severe,01:30,Hospital,29
546,Sexual Harassment,12:59,Sultan Pur Majra,Tuesday,Moderate,22:12,Park,5
547,Domestic Violence,12:24,Karawal Nagar,Friday,Moderate,19:25,Hospital,33
548,Domestic Violence,08:12,Gokal Pur,Wednesday,Severe,22:00,Apartment Complex,42
549,Stalking,10:06,Mandoli,Friday,Minor,09:52,Temple,28
550,Acid Attack,12:04,Karawal Nagar,Saturday,Minor,05:10,Temple,17
551,Domestic Violence,16:29,Hastsal,Saturday,Moderate,01:24,Hospital,19
552,Human Trafficking,08:14,Karawal Nagar,Sunday,Minor,13:27,Mall,22
553,Domestic Violence,05:24,Gokal Pur,Tuesday,Severe,01:54,Temple,13
554,Eve Teasing,12:38,Gokal Pur,Friday,Moderate,05:28,School,17
555,Stalking,14:40,Bhalswa Jahangir Pur,Monday,Moderate,11:22,Police Station,18
556,Eve Teasing,21:12,Mustafabad,Tuesday,Severe,04:29,Apartment Complex,6
557,Domestic Violence,10:26,Karawal Nagar,Friday,Moderate,07:29,Police Station,29
558,Eve Teasing,15:32,Sultan Pur Majra,Wednesday,Severe,08:18,Hospital,39
559,Honor Killing,21:44,Hastsal,Friday,Moderate,02:59,Park,46
560,Human Trafficking,13:31,Kirari Suleman Nagar,Thursday,Severe,01:49,Apartment Complex,5
561,Stalking,07:30,Nangloi Jat,Tuesday,Severe,18:12,Mall,29
562,Stalking,18:29,Deoli,Wednesday,Minor,12:25,Police Station,14
563,Stalking,22:18,Bhalswa Jahangir Pur,Saturday,Moderate,04:50,Hospital,13
564,Human Trafficking,08:08,Hastsal,Monday,Moderate,23:49,Police Station,47
565,Domestic Violence,03:49,Nangloi Jat,Saturday,Severe,08:42,Park,3
566,Human Trafficking,19:45,Burari,Tuesday,Moderate,08:37,Mall,15
567,Sexual Harassment,03:04,Bhalswa Jahangir Pur,Monday,Severe,13:06,Hospital,44
568,Human Trafficking,22:14,Deoli,Friday,Severe,23:29,Apartment Complex,7
569,Domestic Violence,19:20,Karawal Nagar,Tuesday,Minor,13:43,Police Station,37
570,Domestic Violence,01:17,Mustafabad,Friday,Moderate,18:17,Police Station,12
571,Human Trafficking,19:03,Gokal Pur,Wednesday,Moderate,14:07,Hospital,18
572,Sexual Harassment,16:45,Delhi Cantonment,Wednesday,Severe,10:33,Hospital,31
573,Domestic Violence,17:14,Burari,Monday,Severe,17:03,Hospital,49
574,Honor Killing,22:13,Burari,Friday,Severe,15:35,Police Station,46
575,Honor Killing,16:54,Karawal Nagar,Sunday,Minor,15:38,Temple,4
576,Sexual Harassment,02:14,Deoli,Wednesday,Moderate,15:45,Temple,11
577,Honor Killing,10:24,Karawal Nagar,Friday,Minor,01:09,Temple,9
578,Acid Attack,01:17,Dallo Pura,Friday,Minor,13:20,School,33
579,Stalking,10:44,Nangloi Jat,Thursday,Severe,12:34,Police Station,26
580,Sexual Harassment,23:28,Dallo Pura,Wednesday,Moderate,23:01,Police Station,7
581,Stalking,08:45,Gokal Pur,Thursday,Minor,09:56,Market,46
582,Human Trafficking,08:06,Hastsal,Wednesday,Minor,05:51,Police Station,50
583,Stalking,18:07,Deoli,Wednesday,Severe,13:26,School,2
584,Dowry Death,22:09,Burari,Friday,Severe,19:16,Police Station,38
585,Dowry Death,13:36,Bhalswa Jahangir Pur,Wednesday,Moderate,00:31,Temple,29
586,Eve Teasing,03:57,Mandoli,Sunday,Severe,01:54,Temple,1
587,Human Trafficking,14:24,Kirari Suleman Nagar,Monday,Moderate,22:32,Temple,3
588,Dowry Death,07:52,Mustafabad,Wednesday,Severe,08:13,Apartment Complex,8
589,Dowry Death,09:57,Hastsal,Wednesday,Moderate,08:21,Hospital,0
590,Human Trafficking,16:13,Nangloi Jat,Friday,Minor,07:08,Temple,44
591,Acid Attack,09:16,Hastsal,Friday,Minor,20:59,Apartment Complex,41
592,Dowry Death,12:21,Bhalswa Jahangir Pur,Friday,Moderate,10:05,Hospital,23
593,Human Trafficking,03:15,Kirari Suleman Nagar,Friday,Severe,01:31,Hospital,36
594,Dowry Death,10:55,Delhi Cantonment,Wednesday,Moderate,22:40,Market,13
595,Honor Killing,21:25,Nangloi Jat,Friday,Severe,01:52,Police Station,29
596,Domestic Violence,11:28,Mandoli,Wednesday,Severe,07:45,School,49
597,Stalking,14:34,Burari,Wednesday,Severe,12:11,Park,1
598,Human Trafficking,18:00,Delhi Cantonment,Monday,Moderate,16:51,Hospital,26
599,Eve Teasing,22:18,Kirari Suleman Nagar,Sunday,Minor,13:48,Apartment Complex,7
600,Acid Attack,02:56,Nangloi Jat,Tuesday,Moderate,03:57,Apartment Complex,19
601,Acid Attack,21:53,Dallo Pura,Saturday,Minor,19:10,Police Station,40
602,Honor Killing,05:51,Mustafabad,Monday,Moderate,20:00,Hospital,2
603,Sexual Harassment,09:42,Bhalswa Jahangir Pur,Friday,Moderate,07:08,Hospital,14
604,Human Trafficking,12:41,Gokal Pur,Thursday,Minor,18:45,Market,6
605,Dowry Death,16:44,Burari,Friday,Minor,14:57,Apartment Complex,27
606,Stalking,23:09,Karawal Nagar,Saturday,Severe,02:48,School,33
607,Sexual Harassment,11:06,Gokal Pur,Saturday,Severe,10:05,Mall,8
608,Human Trafficking,05:37,Mustafabad,Friday,Moderate,21:16,Police Station,38
609,Human Trafficking,22:51,Bhalswa Jahangir Pur,Thursday,Minor,22:15,Police Station,30
610,Stalking,02:06,Gokal Pur,Saturday,Moderate,20:30,Park,3
611,Sexual Harassment,22:07,Mustafabad,Wednesday,Moderate,22:38,Temple,1
612,Honor Killing,23:11,Gokal Pur,Saturday,Moderate,21:03,Hospital,14
613,Stalking,15:26,Delhi Cantonment,Wednesday,Severe,19:05,Hospital,11
614,Eve Teasing,12:59,Burari,Sunday,Severe,20:19,Mall,13
615,Eve Teasing,08:44,Burari,Monday,Minor,13:36,Temple,28
616,Eve Teasing,07:52,Mustafabad,Monday,Moderate,02:57,Apartment Complex,46
617,Eve Teasing,14:15,Gokal Pur,Wednesday,Minor,18:48,Temple,10
618,Dowry Death,21:39,Burari,Thursday,Moderate,10:42,Park,6
619,Human Trafficking,15:43,Mustafabad,Thursday,Moderate,02:53,School,42
620,Dowry Death,12:06,Deoli,Sunday,Moderate,13:39,School,29
621,Dowry Death,09:54,Dallo Pura,Saturday,Severe,20:07,Park,4
622,Stalking,16:11,Nangloi Jat,Thursday,Minor,09:24,Temple,45
623,Human Trafficking,18:52,Mustafabad,Wednesday,Severe,00:20,School,48
624,Acid Attack,13:52,Burari,Monday,Moderate,01:16,Apartment Complex,31
625,Acid Attack,08:39,Mandoli,Monday,Minor,12:09,Police Station,17
626,Domestic Violence,10:01,Dallo Pura,Thursday,Moderate,23:31,Park,44
627,Honor Killing,02:20,Karawal Nagar,Sunday,Moderate,19:35,Apartment Complex,22
628,Acid Attack,10:48,Burari,Saturday,Minor,05:50,Apartment Complex,1
629,Domestic Violence,01:40,Deoli,Monday,Minor,05:11,Hospital,9
630,Honor Killing,10:48,Nangloi Jat,Friday,Minor,02:37,Apartment Complex,6
631,Honor Killing,11:03,Burari,Thursday,Minor,10:03,Apartment Complex,20
632,Stalking,11:05,Bhalswa Jahangir Pur,Monday,Severe,02:30,School,39
633,Eve Teasing,20:21,Gokal Pur,Monday,Moderate,21:19,Apartment Complex,38
634,Sexual Harassment,15:49,Hastsal,Tuesday,Minor,11:19,School,26
635,Human Trafficking,02:14,Karawal Nagar,Monday,Minor,21:20,Police Station,30
636,Dowry Death,10:00,Delhi Cantonment,Monday,Moderate,22:33,Police Station,43
637,Sexual Harassment,18:10,Hastsal,Saturday,Severe,03:53,Apartment Complex,30
638,Eve Teasing,09:20,Deoli,Monday,Severe,19:46,Mall,9
639,Stalking,15:01,Mandoli,Sunday,Minor,23:06,Mall,49
